"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 23 16:51:04 GMT 2025","Thu Oct 23 16:52:06 GMT 2025","62055","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_31_file_upload[chrome]","Test file upload using send_keys with local test server (reliable)."
"passed","Thu Oct 23 16:52:32 GMT 2025","Thu Oct 23 16:52:32 GMT 2025","179","selenium_demoblaze_framework.tests","test_file_upload","TestFileUpload","","","test_upload_multiple_files_local","Test multiple file upload using our local test page."
"passed","Thu Oct 23 16:49:48 GMT 2025","Thu Oct 23 16:49:50 GMT 2025","2480","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_23_contact_form[chrome]","Test contact form submission."
"passed","Thu Oct 23 16:53:50 GMT 2025","Thu Oct 23 16:54:09 GMT 2025","18977","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_link_checker_with_custom_filters","Test link checking with custom filters."
"passed","Thu Oct 23 16:47:36 GMT 2025","Thu Oct 23 16:47:57 GMT 2025","20964","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_12_data_driven_json[chrome]","
        MODIFIED: Test now reads data from data/test_data.json and performs UI actions.
        "
"passed","Thu Oct 23 16:48:43 GMT 2025","Thu Oct 23 16:48:56 GMT 2025","12610","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_18_browser_navigation[chrome]","Test browser navigation operations."
"passed","Thu Oct 23 16:48:57 GMT 2025","Thu Oct 23 16:49:00 GMT 2025","2496","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_19_faker_data_generation[chrome]","Test with Faker generated data."
"passed","Thu Oct 23 16:47:13 GMT 2025","Thu Oct 23 16:47:34 GMT 2025","21067","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_11_data_driven_xml[chrome]","
        MODIFIED: Test now reads data from data/test_data.xml and performs UI actions.
        "
"passed","Thu Oct 23 16:48:39 GMT 2025","Thu Oct 23 16:48:41 GMT 2025","2261","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_16_element_states[chrome]","Test element state validations."
"passed","Thu Oct 23 16:55:41 GMT 2025","Thu Oct 23 16:55:41 GMT 2025","28","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_element_caching","Test that elements are properly cached"
"passed","Thu Oct 23 16:48:00 GMT 2025","Thu Oct 23 16:48:31 GMT 2025","31498","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_13_data_driven_csv[chrome]","
        MODIFIED: Test now reads data from data/test_data.csv and performs UI actions.
        "
