"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 23 18:19:39 GMT 2025","Thu Oct 23 18:19:44 GMT 2025","5594","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_05_alerts_handling[chrome]","Test handling of alerts."
"passed","Thu Oct 23 18:21:17 GMT 2025","Thu Oct 23 18:21:17 GMT 2025","2","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_12b_utility_demo_json[chrome]","This test demonstrates WRITING and then READING JSON data."
"passed","Thu Oct 23 18:20:31 GMT 2025","Thu Oct 23 18:20:52 GMT 2025","21023","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_11_data_driven_xml[chrome]","
        MODIFIED: Test now reads data from data/test_data.xml and performs UI actions.
        "
"passed","Thu Oct 23 18:19:34 GMT 2025","Thu Oct 23 18:19:38 GMT 2025","3051","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_04_javascript_execution[chrome]","Test JavaScript execution."
"passed","Thu Oct 23 18:24:22 GMT 2025","Thu Oct 23 18:24:23 GMT 2025","545","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_31_file_upload[chrome]","Test file upload using send_keys with local test server (reliable)."
"passed","Thu Oct 23 18:26:47 GMT 2025","Thu Oct 23 18:26:55 GMT 2025","7858","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_internal_links","Test checking only internal links with fallback sites."
"passed","Thu Oct 23 18:22:15 GMT 2025","Thu Oct 23 18:22:18 GMT 2025","2504","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_19_faker_data_generation[chrome]","Test with Faker generated data."
"passed","Thu Oct 23 18:26:56 GMT 2025","Thu Oct 23 18:27:05 GMT 2025","9076","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_external_links","Test checking only external links with fallback sites."
"passed","Thu Oct 23 18:23:02 GMT 2025","Thu Oct 23 18:23:05 GMT 2025","2909","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_22_duplicate_signup[chrome]","Test signup with existing username."
"passed","Thu Oct 23 18:27:06 GMT 2025","Thu Oct 23 18:27:25 GMT 2025","19089","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_link_checker_with_custom_filters","Test link checking with custom filters."
"passed","Thu Oct 23 18:19:45 GMT 2025","Thu Oct 23 18:19:45 GMT 2025","167","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_06_cookie_operations[chrome]","Test cookie operations."
