"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 23 17:58:34 GMT 2025","Thu Oct 23 17:58:37 GMT 2025","3507","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_element_caching","Test that elements are properly cached"
"passed","Thu Oct 23 17:57:36 GMT 2025","Thu Oct 23 17:57:38 GMT 2025","2158","selenium_demoblaze_framework.tests","test_dropdown","TestDropdowns","","","test_dropdown_selection_methods","This test verifies all three dropdown selection methods (by value, by text, and by index) from the BasePage class against a locally-hosted, 100% reliable test page."
"passed","Thu Oct 23 17:58:15 GMT 2025","Thu Oct 23 17:58:15 GMT 2025","36","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_single_elements","Test Page Factory single element initialization"
"passed","Thu Oct 23 17:56:41 GMT 2025","Thu Oct 23 17:56:41 GMT 2025","90","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_17_css_properties[chrome]","Test CSS property validations."
"passed","Thu Oct 23 17:56:21 GMT 2025","Thu Oct 23 17:56:22 GMT 2025","1660","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_08_screenshot_operations[chrome]","Test various screenshot operations."
"passed","Thu Oct 23 17:58:18 GMT 2025","Thu Oct 23 17:58:22 GMT 2025","3398","","","","","","test_08_screenshot_operations[edge]","Test various screenshot operations."
"passed","Thu Oct 23 17:56:15 GMT 2025","Thu Oct 23 17:56:28 GMT 2025","13415","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_02_mouse_operations[chrome]","Test all mouse operations with visual feedback on DemoBlaze."
"passed","Thu Oct 23 17:58:18 GMT 2025","Thu Oct 23 17:58:22 GMT 2025","3479","","","","","","test_10_data_driven_excel[edge]","
        MODIFIED: Test now reads data from data/test_data.xlsx and performs UI actions.
        "
"passed","Thu Oct 23 17:56:51 GMT 2025","Thu Oct 23 17:57:23 GMT 2025","31667","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_13_data_driven_csv[chrome]","
        MODIFIED: Test now reads data from data/test_data.csv and performs UI actions.
        "
"passed","Thu Oct 23 17:58:14 GMT 2025","Thu Oct 23 17:58:16 GMT 2025","2034","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_multiple_elements","Test Page Factory multiple elements initialization"
"passed","Thu Oct 23 17:56:33 GMT 2025","Thu Oct 23 17:56:36 GMT 2025","3112","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_15_performance_metrics[chrome]","Test performance metrics collection."
"passed","Thu Oct 23 17:58:38 GMT 2025","Thu Oct 23 17:58:41 GMT 2025","2277","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_cart_navigation","Test navigating to cart"
"passed","Thu Oct 23 17:56:42 GMT 2025","Thu Oct 23 17:56:54 GMT 2025","12571","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_18_browser_navigation[chrome]","Test browser navigation operations."
"broken","Thu Oct 23 17:58:15 GMT 2025","Thu Oct 23 17:58:15 GMT 2025","0","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_06_cookie_operations[edge]","Test cookie operations."
"passed","Thu Oct 23 17:56:59 GMT 2025","Thu Oct 23 17:57:02 GMT 2025","2590","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_23_contact_form[chrome]","Test contact form submission."
"passed","Thu Oct 23 17:58:18 GMT 2025","Thu Oct 23 17:58:22 GMT 2025","3401","","","","","","test_09_wait_strategies[edge]","Test different wait strategies."
"passed","Thu Oct 23 17:56:14 GMT 2025","Thu Oct 23 17:56:17 GMT 2025","2194","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_01_browser_windows_and_tabs[chrome]","Test handling multiple windows and tabs."
"passed","Thu Oct 23 17:56:14 GMT 2025","Thu Oct 23 17:56:21 GMT 2025","6473","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_03_keyboard_operations[chrome]","Test keyboard operations."
"passed","Thu Oct 23 17:57:17 GMT 2025","Thu Oct 23 17:57:22 GMT 2025","5099","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_27_network_emulation[chrome]","Test with emulated network conditions (Chrome only)."
"passed","Thu Oct 23 17:56:52 GMT 2025","Thu Oct 23 17:57:30 GMT 2025","38353","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_20_complete_e2e_flow[chrome]","Test complete end-to-end shopping flow."
"passed","Thu Oct 23 17:57:37 GMT 2025","Thu Oct 23 17:57:37 GMT 2025","334","selenium_demoblaze_framework.tests","test_file_upload","TestFileUpload","","","test_upload_single_file_send_keys_local","Test single file upload using send_keys on our local test page."
"passed","Thu Oct 23 17:57:25 GMT 2025","Thu Oct 23 17:57:36 GMT 2025","11547","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_29_log_collection[chrome]","Test collecting browser logs."
"passed","Thu Oct 23 17:57:03 GMT 2025","Thu Oct 23 17:57:16 GMT 2025","12671","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_26_categories[chrome]","Test navigation through all categories."
"passed","Thu Oct 23 17:56:51 GMT 2025","Thu Oct 23 17:56:51 GMT 2025","2","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_12b_utility_demo_json[chrome]","This test demonstrates WRITING and then READING JSON data."
"passed","Thu Oct 23 17:58:13 GMT 2025","Thu Oct 23 17:58:17 GMT 2025","4443","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_click_logo_using_page_factory","Test clicking logo using PURE Page Factory pattern"
"passed","Thu Oct 23 17:56:22 GMT 2025","Thu Oct 23 17:56:27 GMT 2025","4695","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_07_scrolling_operations[chrome]","Test scrolling operations."
"passed","Thu Oct 23 17:56:56 GMT 2025","Thu Oct 23 17:56:56 GMT 2025","1","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_11b_utility_demo_xml[chrome]","This test demonstrates WRITING and then READING XML data."
"passed","Thu Oct 23 17:57:23 GMT 2025","Thu Oct 23 17:57:23 GMT 2025","1","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_28_mobile_emulation[chrome]","Mobile emulation is disabled by default."
"passed","Thu Oct 23 17:58:02 GMT 2025","Thu Oct 23 17:58:10 GMT 2025","7901","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_internal_links","Test checking only internal links with fallback sites."
"passed","Thu Oct 23 17:56:56 GMT 2025","Thu Oct 23 17:56:58 GMT 2025","2565","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_19_faker_data_generation[chrome]","Test with Faker generated data."
"passed","Thu Oct 23 17:58:19 GMT 2025","Thu Oct 23 17:58:26 GMT 2025","6246","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_menu_navigation","Test navigation using Page Factory menu items"
"passed","Thu Oct 23 17:56:25 GMT 2025","Thu Oct 23 17:56:27 GMT 2025","2245","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_09_wait_strategies[chrome]","Test different wait strategies."
"failed","Thu Oct 23 17:58:21 GMT 2025","Thu Oct 23 17:58:40 GMT 2025","19937","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_login_flow","Test complete login flow using Page Factory"
"passed","Thu Oct 23 17:56:37 GMT 2025","Thu Oct 23 17:56:40 GMT 2025","2442","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_16_element_states[chrome]","Test element state validations."
"passed","Thu Oct 23 17:56:31 GMT 2025","Thu Oct 23 17:56:32 GMT 2025","73","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_14_storage_operations[chrome]","Test local and session storage operations."
