"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Oct 23 20:14:28 GMT 2025","Thu Oct 23 20:15:28 GMT 2025","59288","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_33_radio_button_demo[chrome]","Test radio button with multiple site options."
"passed","Thu Oct 23 20:18:27 GMT 2025","Thu Oct 23 20:18:37 GMT 2025","9191","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_search_functionality","Test product search functionality"
"passed","Thu Oct 23 20:17:45 GMT 2025","Thu Oct 23 20:18:05 GMT 2025","20020","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_login_flow","Test complete login flow using Page Factory"
"passed","Thu Oct 23 20:08:59 GMT 2025","Thu Oct 23 20:09:01 GMT 2025","2134","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_01_browser_windows_and_tabs[chrome]","Test handling multiple windows and tabs."
"passed","Thu Oct 23 20:17:32 GMT 2025","Thu Oct 23 20:17:41 GMT 2025","8428","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_category_navigation","Test Page Factory category navigation methods"
"passed","Thu Oct 23 20:16:50 GMT 2025","Thu Oct 23 20:17:09 GMT 2025","19321","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_link_checker_with_custom_filters","Test link checking with custom filters."
"passed","Thu Oct 23 20:12:04 GMT 2025","Thu Oct 23 20:12:07 GMT 2025","2482","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_19_faker_data_generation[chrome]","Test with Faker generated data."
"passed","Thu Oct 23 20:18:45 GMT 2025","Thu Oct 23 20:18:47 GMT 2025","2256","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_cart_navigation","Test navigating to cart"
"passed","Thu Oct 23 20:18:19 GMT 2025","Thu Oct 23 20:18:23 GMT 2025","4131","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_product_details","Test getting product details"
"passed","Thu Oct 23 20:09:35 GMT 2025","Thu Oct 23 20:09:35 GMT 2025","191","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_06_cookie_operations[chrome]","Test cookie operations."
"passed","Thu Oct 23 20:18:41 GMT 2025","Thu Oct 23 20:18:41 GMT 2025","29","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_element_caching","Test that elements are properly cached"
"passed","Thu Oct 23 20:12:58 GMT 2025","Thu Oct 23 20:13:23 GMT 2025","24256","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_24_about_us_modal[chrome]","Test About Us modal and video playback."
"passed","Thu Oct 23 20:09:17 GMT 2025","Thu Oct 23 20:09:23 GMT 2025","6252","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_03_keyboard_operations[chrome]","Test keyboard operations."
